ticker,company_name,sector,industry,fin_currency,country,market_cap,acquirer_multiple,earning_yield_p,pe_ttm,ev,ev_calc,gross_margin_p,net_margin_p,roe_p,roa_p,roc_p,pb,operating_income,ebit,net_income,total_assets,cash,total_liabilities,shareholders_equity,preferred_stock_equity,minority_interest,total_capitalization,total_debt,working_capital
UONE,"Urban One, Inc.",Communication Services,Broadcasting,USD,United States,186499744,6.862492825951342,0.11224181694496356,13.533333,769745088,759039744.0,0.72105,0.028800001,0.058590002,0.05688,-0.5573721156928553,0.7073171,110607000.0,85196000.0,13889000.0,1192050000.0,195723000.0,891519000.0,278707000.0,0.0,21824000.0,994343000.0,746439000.0,288049000.0
UONEK,"Urban One, Inc.",Communication Services,Broadcasting,USD,United States,186499840,6.862493693889175,0.11224180274911526,12.366666,752744640,759039840.0,0.72105,0.028800001,0.058590002,0.05688,-0.5573721156928553,0.6463415,110607000.0,85196000.0,13889000.0,1192050000.0,195723000.0,891519000.0,278707000.0,0.0,21824000.0,994343000.0,746439000.0,288049000.0
UP,Wheels Up Experience Inc.,Industrials,Airports & Air Services,USD,United States,3435075840,,,,897106624,3509796840.0,0.05132,-0.44599998,-2.12995,-0.12817,,5.6601605,-367698000.0,-610216000.0,-645182000.0,1327694000.0,244847000.0,1182454000.0,145240000.0,0.0,0.0,380669000.0,319568000.0,-459252000.0
UPBD,"Upbound Group, Inc.",Technology,Software—Application,USD,United States,1779786752,11.064781498612396,0.07716271484485135,204.875,3212966144,1973569752.0,0.50571,0.0022,0.01523,0.03982,,3.0231483,178365000.0,152286000.0,8722000.0,2626075000.0,105726000.0,2028830000.0,597245000.0,0.0,0.0,597245000.0,299509000.0,
UPC,Universe Pharmaceuticals Inc,Healthcare,Drug Manufacturers—Specialty & Generic,USD,China,6053750,,,,-16138560,-16138560.0,0.41452998,-0.32502997,-0.20656,-0.08811,,0.12846154,-7019445.0,-7821747.0,-8736566.0,70368331.0,26269418.0,23241660.0,47126671.0,0.0,0.0,47126671.0,4077108.0,29273553.0
UPH,"UpHealth, Inc.",Healthcare,Health Information Services,USD,United States,5332650,110.43399566473988,,,152789648,152840650.0,0.51252,-0.49084,-0.75223,0.00298,,0.082259394,1384000.0,-37433000.0,-75171000.0,235144000.0,3342000.0,171014000.0,64130000.0,0.0,0.0,64130000.0,150850000.0,-144359000.0
UPLD,"Upland Software, Inc.",Technology,Software—Application,USD,United States,128696128,,,,488205088,488205128.0,0.67367995,-0.61263,-0.54412,-0.013730001,,0.88228965,-22050000.0,-170114000.0,-186538000.0,893845000.0,239591000.0,628191000.0,265654000.0,116279000.0,0.0,740024000.0,482821000.0,178109000.0
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,USD,United States,135217700864,,0.06695277477303402,16.081055,153391628288,153391700864.0,0.23291999,0.09193,0.47313,0.08902001,0.6577851790174855,7.0548496,-35706000000.0,10270000000.0,7429000000.0,70281000000.0,7278000000.0,51101000000.0,19168000000.0,0.0,12000000.0,38050000000.0,25440000000.0,3434000000.0
UPST,"Upstart Holdings, Inc.",Financial Services,Credit Services,USD,United States,2827304704,,-0.03201026259219824,,3561252096,3407469704.0,0.71075,-0.46378,-0.37223998,-0.071490005,-0.0898123125719452,4.4108286,-109074000.0,,-252997000.0,2001779000.0,516581000.0,1361015000.0,640764000.0,0.0,0.0,1644156000.0,1096746000.0,640764000.0
UPWK,Upwork Inc.,Industrials,Staffing & Employment Services,USD,United States,1912345472,,0.011961543190215944,,1726024448,1726031472.0,0.75138,0.01952,0.04445,-0.02307,0.02641274812324414,5.575397,-40170000.0,20646000.0,13013000.0,961438000.0,555244000.0,618499000.0,342939000.0,0.0,0.0,698565000.0,368930000.0,556948000.0
UPXI,"Upexi, Inc.",Communication Services,Internet Content & Information,USD,United States,24977488,,,,52746848,52746886.0,0.37652,-0.16207,-0.53049,-0.06905,,0.9057437,-5720010.0,-5720010.0,-15938770.0,65245742.0,417108.0,37675746.0,27569996.0,500.0,0.0,43608436.0,28186006.0,4880759.0
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USD,United States,3189924352,10.912167979663092,0.09164081801743622,11.8961935,3816084736,3816083352.0,0.32868,0.05372,0.1434,0.05692,0.14063266583128375,1.558689,349709000.0,349709000.0,271385000.0,4109656000.0,455413000.0,2063098000.0,2046558000.0,0.0,0.0,2046558000.0,1081572000.0,440126000.0
URG,Ur Energy Inc,Energy,Uranium,USD,United States,390336864,,,,341462112,343454864.0,-1.55418,-2.458,-0.43046,-0.13976,,5.309091,-27550000.0,-27329000.0,-30081000.0,131073000.0,54627000.0,57854000.0,73219000.0,0.0,0.0,74682000.0,7745000.0,54881000.0
URGN,UroGen Pharma Ltd.,Healthcare,Biotechnology,USD,United States,426263616,,,,379246880,378388616.0,0.87916,-1.36004,,-0.27634,,,-71209000.0,-89990000.0,-104477000.0,193633000.0,147419000.0,235626000.0,-41993000.0,0.0,0.0,56525000.0,99544000.0,156335000.0
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,USD,United States,36696174592,12.940759336831059,0.07723467495324611,15.747236,49330200576,49330174592.0,0.41978002,0.17151,0.33793998,0.10338,7.042513863216266,4.728008,3812000000.0,3810000000.0,2384000000.0,25832000000.0,284000000.0,18076000000.0,7756000000.0,0.0,0.0,18336000000.0,12918000000.0,-695000000.0
UROY,Uranium Royalty Corp.,Energy,Uranium,CAD,Canada,283610336,,0.0019410922827955963,248.0,210987392,223976507.19308,0.24280001,0.045250002,0.00653,0.00486,0.001199352020636128,1.1900191,-600132.14088,434759.06964,987000.36636,176018307.94344,59633828.80692,727342.19568,175290965.74776,0.0,0.0,175290965.74776,0.0,187204000.0
USA,Liberty All-Star Equity Fund,Financial Services,Asset Management,USD,United States,1714524800,,-0.24039444573796775,6.4591837,,1714524800.0,1.0,10.43141,0.1566,0.0036000002,-0.1185594541579077,0.98644227,-412162239.0,,-412162239.0,1766634814.0,0.0,28425736.0,1738209078.0,0.0,0.0,,0.0,1738209078.0
USAC,"USA Compression Partners, LP",Energy,Oil & Gas Equipment & Services,USD,United States,2415211264,11.045863829904004,0.09450312003844646,163.79999,5173353472,2415211264.0,0.66240996,0.07864,0.19969,0.050619997,,,218653000.0,228245000.0,63793000.0,2706414000.0,0.0,2706414000.0,,0.0,0.0,-250621000.0,0.0,
USAP,Universal Stainless & Alloy Pro,Basic Materials,Steel,USD,United States,179220080,46.35348291335865,0.02083984306931681,,271649184,268572080.0,0.117580004,-0.00538,-0.00632,0.01021,0.014940831956349387,0.8036842,5794000.0,5597000.0,-1411000.0,357016000.0,177000.0,134021000.0,222995000.0,0.0,0.0,308827000.0,89529000.0,151616000.0
USAS,Americas Gold and Silver Corpor,Basic Materials,Other Industrial Metals & Mining,USD,Canada,51773104,,,,89069016,87520104.0,0.06528,-0.42972,-0.41379002,-0.09325,,0.8003355,-27587000.0,-30664000.0,-36481000.0,183302000.0,890000.0,100064000.0,64621000.0,0.0,18617000.0,79669000.0,18020000.0,-25253000.0
USAU,U.S. Gold Corp.,Basic Materials,Gold,USD,United States,38355672,,,,34469084,34469097.0,0.0,0.0,-0.37963,-0.26687,,2.355301,-9093848.0,-9093848.0,-6925387.0,20249419.0,3963551.0,3964225.0,16285194.0,0.0,0.0,16285194.0,76976.0,3994666.0
USB,U.S. Bancorp,Financial Services,Banks—Regional,USD,United States,68212613120,10.42399850979318,0.09593247726009516,13.077613,80497713152,76105613120.0,0.0,0.22388001,0.10885,0.00871,0.08317005376834047,1.4731003,7301000000.0,,5507000000.0,668039000000.0,64354000000.0,614461000000.0,53113000000.0,6808000000.0,465000000.0,96187000000.0,64974000000.0,53578000000.0
USB-PH,U.S. Bancorp Depositary Shares ,Financial Services,Banks—Regional,USD,United States,83818659840,12.561520317764689,0.07960819826767188,4.3898234,43985772544,91711659840.0,0.0,0.22388001,0.10885,0.00871,0.08317005376834047,0.6845999,7301000000.0,,5507000000.0,668039000000.0,64354000000.0,614461000000.0,53113000000.0,6808000000.0,465000000.0,96187000000.0,64974000000.0,53578000000.0
USB-PP,U.S. Bancorp Depositary Shares ,Financial Services,Banks—Regional,USD,United States,72848105472,11.058910487878373,0.09042482088051042,5.0064683,48438829056,80741105472.0,0.0,0.22388001,0.10885,0.00871,0.08317005376834047,0.7807666,7301000000.0,,5507000000.0,668039000000.0,64354000000.0,614461000000.0,53113000000.0,6808000000.0,465000000.0,96187000000.0,64974000000.0,53578000000.0
USB-PQ,"U.S. Bancorp Depositary Shares,",Financial Services,Banks—Regional,USD,United States,0,1.0810847829064512,0.9249968326365133,3.5705044,38069125120,7893000000.0,0.0,0.22388001,0.10885,0.00871,0.08317005376834047,0.5568258,7301000000.0,,5507000000.0,668039000000.0,64354000000.0,614461000000.0,53113000000.0,6808000000.0,465000000.0,96187000000.0,64974000000.0,53578000000.0
USB-PR,"U.S. Bancorp Depositary Shares,",Financial Services,Banks—Regional,USD,United States,0,,,3.7839584,39610568704,0.0,0.0,0.22388001,0.10885,0.00871,,0.5901143,,,,,0.0,,,0.0,0.0,,0.0,
USCB,"USCB Financial Holdings, Inc.",Financial Services,Banks—Regional,USD,United States,243106208,11.956330367362009,0.08363770231121805,13.521738,323837088,323837208.0,0.0,0.27986,0.10135,0.00853,0.0740496708295969,1.3293439,27085000.0,,18258000.0,2244602000.0,33435000.0,2061718000.0,182884000.0,0.0,0.0,284884000.0,114166000.0,182884000.0
USCT,Roth CH Acquisition Co.,Financial Services,Shell Companies,USD,United States,86168968,,,64.41235,86490328,86490376.0,0.0,0.0,,-0.025810001,,,-5488633.0,-5488633.0,3138718.0,23018687.0,91533.0,2775513.0,20243174.0,0.0,0.0,20243174.0,412941.0,-792309.0
USCTW,TKB Critical Technologies 1 Warrant,Financial Services,Shell Companies,USD,United States,0,,,,,321408.0,0.0,0.0,,-0.025810001,,,-5488633.0,-5488633.0,3138718.0,23018687.0,91533.0,2775513.0,20243174.0,0.0,0.0,20243174.0,412941.0,-792309.0
USDP,USD Partners LP,Industrials,Railroads,USD,United States,5099934,23.53041299586274,0.09505466778509965,5.0333333,190842944,193372934.0,0.5707,0.00827,,0.04222,-0.10986127630580177,,8218000.0,18381000.0,594000.0,104633000.0,8688000.0,213515000.0,0.0,0.0,0.0,-108882000.0,196961000.0,-167260000.0
USEA,United Maritime Corporation,Industrials,Marine Shipping,USD,Greece,22345170,,0.4265049389744829,0.5268378,102348160,102348170.0,0.62575,0.29347,0.30243,0.13312,,0.3315715,-3715000.0,43652000.0,37409000.0,175340000.0,14340000.0,107949000.0,67391000.0,0.0,0.0,67391000.0,94343000.0,
USEG,U.S. Energy Corp.,Energy,Oil & Gas E&P,USD,United States,27036994,,,,37738964,37738994.0,0.48227,-0.43477002,-0.19606,-0.07279,,0.4086353,-6699000.0,-12711000.0,-14361000.0,108157000.0,2135000.0,41985000.0,66172000.0,0.0,0.0,78172000.0,12837000.0,-5433000.0
USFD,US Foods Holding Corp.,Consumer Defensive,Food Distribution,USD,United States,11488663552,16.940510614572332,0.0575964207567519,25.961111,16040642560,16042663552.0,0.17091,0.01285,0.09877,0.04601,-1.09478672985782,2.4530184,947000000.0,924000000.0,452000000.0,13272000000.0,346000000.0,8580000000.0,4692000000.0,0.0,0.0,9266000000.0,4900000000.0,957000000.0
USGO,U.S. GoldMining Inc.,Basic Materials,Other Industrial Metals & Mining,USD,United States,86790896,,,,73170288,73170220.0,0.0,0.0,,,,5.473026,-6793326.0,-6793326.0,-6527887.0,16684033.0,13777663.0,824195.0,15859838.0,0.0,0.0,15859838.0,156987.0,15133664.0
USIO,"Usio, Inc.",Technology,Software—Infrastructure,USD,United States,45511628,,,,40832928,40832952.0,0.22941,-0.00796,-0.04513,-0.00696,,3.067376,-1241602.0,-356979.0,-651898.0,130547478.0,7396285.0,115662292.0,14885186.0,0.0,0.0,14885186.0,2717609.0,7491147.0
USLM,"United States Lime & Minerals, ",Basic Materials,Building Materials,USD,United States,1238147456,15.727899800566544,0.06735950519935487,18.116764,1062978624,1238147456.0,0.43537998,0.2495,0.19838,0.12617,0.13716728287041302,3.2661717,78723000.0,83401000.0,68346000.0,424055000.0,0.0,46423000.0,377632000.0,0.0,0.0,377632000.0,0.0,230392000.0
USM,United States Cellular Corporat,Communication Services,Telecom Services,USD,United States,3589550080,63.95260939130435,0.0352162942916557,301.64285,7354549760,7354550080.0,0.5512,0.00303,0.0034599998,0.00654,0.9418181818181818,0.47707272,115000000.0,259000000.0,13000000.0,10749000000.0,153000000.0,6118000000.0,4603000000.0,0.0,28000000.0,7506000000.0,3890000000.0,362000000.0
USNA,"USANA Health Sciences, Inc.",Consumer Defensive,Packaged Foods,USD,United States,968159168,7.232565320613109,0.13826352831545935,16.378641,663658496,661078168.0,0.80514,0.06447,0.13572,0.09873,0.1301977687626775,2.057317,91403000.0,91403000.0,59817000.0,601148000.0,307081000.0,130754000.0,470394000.0,0.0,0.0,470394000.0,0.0,277901000.0
USPH,"U.S. Physical Therapy, Inc.",Healthcare,Medical Care Facilities,USD,United States,1390643712,24.23137767262025,0.03772564404127802,54.58235,1676077568,1679573712.0,0.20304,0.05159,0.07377,0.04755,20.472697899838447,2.8267226,69314000.0,63363000.0,25202000.0,1010186000.0,147685000.0,341981000.0,491971000.0,0.0,176234000.0,633467000.0,260381000.0,146143000.0
UTF,Cohen & Steers Infrastructure F,Financial Services,Asset Management,USD,United States,2092430336,,-0.06465005209349788,,3034995456,3034995853.0,1.0,-0.28186,-0.0148,0.01716,-0.043685776896955686,0.93175685,-196212640.0,,-196212640.0,3206495435.0,7434483.0,960768634.0,2245726801.0,0.0,0.0,3195726801.0,950000000.0,2245726801.0
UTG,53270,Financial Services,Asset Management,USD,United States,2040900736,,-0.08672650564624242,,2627426816,2559990067.0,1.0,-0.83844,-0.03825,0.01761,-0.05142728313642677,1.1133306,-222018993.0,,-222018993.0,2687671778.0,910669.0,529099718.0,2158572060.0,0.0,0.0,2678572060.0,520000000.0,2158572060.0
UTHR,United Therapeutics Corporation,Healthcare,Biotechnology,USD,United States,10780332032,5.310825183569611,0.20776751279791753,12.660043,8704832512,5844032032.0,0.88872004,0.4082,0.17516,0.108330004,,1.8867769,1100400000.0,1214200000.0,899800000.0,7023600000.0,4936300000.0,1311500000.0,5712100000.0,0.0,0.0,5712100000.0,0.0,
UTI,Universal Technical Institute I,Consumer Defensive,Education & Training Services,USD,United States,686356160,41.33058367213421,0.03136811378714023,98.92308,701800064,884433160.0,0.53827,0.02029,0.05584,0.0229,0.13953967950587975,2.7478633,21399000.0,27743000.0,12322000.0,740685000.0,151547000.0,514718000.0,225967000.0,0.0,0.0,385567000.0,349624000.0,20285000.0
UTL,UNITIL Corporation,Utilities,Utilities—Diversified,USD,United States,837589312,17.400345253239106,0.06099008452042466,18.851448,1483306624,1477289312.0,0.30187,0.075040005,0.09418,0.03361,0.22937881873727087,1.7463247,84900000.0,90100000.0,44200000.0,1620200000.0,6000000.0,1140400000.0,479800000.0,200000.0,0.0,988800000.0,645500000.0,-87000000.0
UTMD,"Utah Medical Products, Inc.",Healthcare,Medical Instruments & Supplies,USD,United States,293519296,11.484963190526727,0.08707037048449937,17.391397,205615680,205615296.0,0.60754,0.32846,0.14579001,0.092989996,0.0884872209289107,2.3728068,17903000.0,17903000.0,16904000.0,131243000.0,88209000.0,7541000.0,123702000.0,0.0,0.0,123702000.0,305000.0,97670000.0
UTRS,"Minerva Surgical, Inc.",Healthcare,Medical Devices,USD,United States,13140299,,,,42370012,45566299.0,0.54178,-0.64709,-1.60075,-0.27345,,0.6488383,-29256000.0,-29002000.0,-33450000.0,72785000.0,11125000.0,52530000.0,20255000.0,0.0,0.0,48140000.0,43551000.0,18751000.0
UTSI,UTStarcom Holdings Corp,Technology,Communication Equipment,USD,China,30681454,,,,-16587580,-15838546.0,0.24178,-0.40791,-0.093,-0.03929,,0.5615292,-4492000.0,-4492000.0,-5107000.0,78530000.0,49010000.0,25229000.0,53301000.0,0.0,0.0,53301000.0,2490000.0,48760000.0
UTZ,Utz Brands Inc,Consumer Defensive,Packaged Foods,USD,United States,1393197824,134.02853625912488,0.009178223137381206,81.76191,3066171136,3066170824.0,0.31642,0.01224,0.00483,0.0066299997,-0.02448853149737511,1.97379,22877000.0,28142000.0,17629000.0,2796900000.0,60094000.0,1360833000.0,705851000.0,0.0,730216000.0,1620519000.0,1002851000.0,130944000.0
UUU,"Universal Security Instruments,",Industrials,Security & Protection Services,USD,United States,4070686,6.092134050115145,0.164146092612834,6.769231,4976044,4976049.0,0.2888,0.02736,0.12009,0.049850002,0.07809884162485949,0.76256496,816799.0,816799.0,604652.0,8995382.0,254818.0,3657860.0,5337522.0,0.0,0.0,5337522.0,1160181.0,5154544.0
UUUU,Energy Fuels Inc,Energy,Uranium,USD,United States,1090219264,,,10.5,963680064,970286264.0,0.51688,2.7116401,0.31701002,-0.05947,,2.8414376,-32366000.0,-32366000.0,102068000.0,401194000.0,125160000.0,17866000.0,379465000.0,0.0,3863000.0,379465000.0,1364000.0,162495000.0
UVE,UNIVERSAL INSURANCE HOLDINGS IN,Financial Services,Insurance—Property & Casualty,USD,United States,485068032,,0.4177866945285222,7.0423737,255940128,243732032.0,0.30159,0.05342,0.25593,0.02239,0.16951979823035368,1.6089061,-27247000.0,101828000.0,71935000.0,2558855000.0,343532000.0,2257353000.0,301502000.0,0.0,0.0,403698000.0,102196000.0,301502000.0
UVSP,Univest Financial Corporation,Financial Services,Banks—Regional,USD,United States,619375040,8.706542948256352,0.11485614967307646,7.890977,857620608,846363040.0,0.0,0.26804,0.10079,0.010679999,0.06808343144416577,0.7673186,97210000.0,,78686000.0,7828066000.0,290341000.0,7020868000.0,807198000.0,0.0,0.0,1275834000.0,517329000.0,807198000.0
UVV,Universal Corporation,Consumer Defensive,Tobacco,USD,United States,1541335296,12.202735993080768,0.08460098633915647,12.91358,2426708224,2426709296.0,0.1881,0.04591,0.096420005,0.0438,0.08405658963669728,1.1134964,198866000.0,205302000.0,121431000.0,2861772000.0,99683000.0,1444264000.0,1384189000.0,0.0,33319000.0,2001275000.0,951738000.0,1346568000.0
UWMC,UWM Holdings Corporation,Financial Services,Mortgage Finance,USD,United States,20693235712,32.86301964866707,0.030429340051243897,44.53333,11294391296,30716045712.0,1.0,0.0064700004,0.10138,0.03525,-0.8284376160555773,4.744318,934669000.0,,13571000.0,12204137000.0,729616000.0,9112026000.0,131877000.0,0.0,2960234000.0,2216489000.0,7792192000.0,3092111000.0
UXIN,Uxin Limited,Consumer Cyclical,Auto & Truck Dealerships,CNY,China,30588342,,,,4249323008,82611604.1539,0.03447,-0.22567,,-0.10972,,,-30443237.1046,-37592693.86524,-38168245.32434,102126804.31316,8928268.29818,308653315.42509997,-206501694.3986,0.0,-24816.71334,-165568138.1296,60976347.16542,-272647000.0
V,Visa Inc.,Financial Services,Credit Services,USD,United States,533712306176,24.355694175035346,0.040597527127783764,31.363527,524727844864,534047306176.0,0.97746,0.52899,0.46487,0.15573,4.2797078562968816,14.184509,21927000000.0,21681000000.0,17273000000.0,90499000000.0,20128000000.0,51766000000.0,38733000000.0,0.0,0.0,59196000000.0,20463000000.0,10434000000.0
VABK,Virginia National Bankshares Co,Financial Services,Banks—Regional,USD,United States,188882496,7.8742904785258885,0.12699556902645603,8.167053,223764560,224779496.0,0.0,0.37339002,0.17693001,0.014049999,0.11054143851795631,1.3916343,28546000.0,,23152000.0,1562579000.0,17375000.0,1426852000.0,135727000.0,0.0,0.0,182175000.0,53272000.0,135727000.0
VAC,Marriott Vacations Worldwide Co,Consumer Cyclical,Resorts & Casinos,USD,United States,3059451648,12.290221671361502,0.07703619085170944,11.609164,7983451648,7853451648.0,0.57839,0.09588,0.12187,0.0432,0.607429718875502,1.2765454,639000000.0,605000000.0,302000000.0,9453000000.0,265000000.0,7043000000.0,2408000000.0,0.0,2000000.0,7465000000.0,5057000000.0,2573000000.0
